remera azul,1,1000.000000,15
pantalon azul,2,1100.000000,18
zapatilla negra,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
,0,0.000000,0
zapatilla negra,4,40000.000000,39
